-1.7608864492571892,-2.3080504354472375,-1.4973009469749845,-1.9188853376681694
-1.2373796670455925,-1.3098920987758456,-0.8309595967942035,-1.2779414540864735
-0.8634462511801664,-0.3470668005706979,-0.8220367100933744,-0.7585440132738708
-0.5642995184878253,-0.13683522169654594,-0.9864161117597539,-0.4574340615159692
-0.26515278579548435,0.022163451401552015,-0.631929651772939,-0.18733085536242686
0.03399394689685662,0.10519609179722599,-0.1758214265822401,0.07381484650541163
0.33314067958919763,0.2624281129720119,0.29535656281430167,0.34515832248312733
0.6322874122815386,0.5627589399350839,0.6980761825783758,0.6337277682410449
0.9314341449738796,0.8153901649687297,0.9987774643963048,0.9147177872956734
1.2305808776662206,1.0397549592293778,1.3049811930130806,1.1812379917349343
1.5297276103585615,1.2941528361863357,1.6472730411754297,1.4514790056467182
