403.15,591.5897756813972
438.15,638.0320990087837
463.15,675.7026631097231
483.15,697.1663412895224
503.15,717.3899491666756
523.15,736.1243891316077
543.15,755.6561320607585
563.15,776.8647417298502
583.15,797.0535765371993
603.15,816.5047775538293
623.15,836.095554730653
